"topic_title";"topic";"version";"canton";"publication_data";"contract_required_data";"publication_wms";"contract_required_wms";"comment";"updated"
"Fixpunkte (Kategorie 2)";"fixpunkte_v1_1";"1.1";"GE";"Frei erhältlich";False;"Frei erhältlich";False;"";"2025-07-07"
"Fixpunkte (Kategorie 2)";"fixpunkte_v1_1";"1.1";"GL";"Frei erhältlich";False;"Frei erhältlich";False;"";"2025-07-07"
"Fixpunkte (Kategorie 2)";"fixpunkte_v1_1";"1.1";"GR";"Frei erhältlich";False;"Frei erhältlich";False;"";"2025-07-07"
"Fixpunkte (Kategorie 2)";"fixpunkte_v1_1";"1.1";"JU";"Frei erhältlich";False;"Frei erhältlich";False;"";"2025-07-07"
"Fixpunkte (Kategorie 2)";"fixpunkte_v1_1";"1.1";"LU";"Frei erhältlich";False;"Frei erhältlich";False;"";"2025-07-07"
"Fixpunkte (Kategorie 2)";"fixpunkte_v1_1";"1.1";"NE";"Frei erhältlich";False;"Frei erhältlich";False;"";"2025-07-07"
"Fixpunkte (Kategorie 2)";"fixpunkte_v1_1";"1.1";"NW";"Frei erhältlich";False;"Frei erhältlich";False;"";"2025-07-07"
"Fixpunkte (Kategorie 2)";"fixpunkte_v1_1";"1.1";"OW";"Frei erhältlich";False;"Frei erhältlich";False;"";"2025-07-07"
"Fixpunkte (Kategorie 2)";"fixpunkte_v1_1";"1.1";"SG";"Frei erhältlich";False;"Frei erhältlich";False;"";"2025-07-07"
"Fixpunkte (Kategorie 2)";"fixpunkte_v1_1";"1.1";"SH";"Frei erhältlich";False;"Frei erhältlich";False;"";"2025-07-07"
"Fixpunkte (Kategorie 2)";"fixpunkte_v1_1";"1.1";"SO";"Frei erhältlich";False;"Frei erhältlich";False;"";"2025-07-07"
"Fixpunkte (Kategorie 2)";"fixpunkte_v1_1";"1.1";"SZ";"Frei erhältlich";False;"Frei erhältlich";False;"";"2025-07-07"
"Fixpunkte (Kategorie 2)";"fixpunkte_v1_1";"1.1";"TG";"Frei erhältlich";False;"Frei erhältlich";False;"";"2025-07-07"
"Fixpunkte (Kategorie 2)";"fixpunkte_v1_1";"1.1";"TI";"Frei erhältlich";False;"Frei erhältlich";False;"";"2025-07-07"
"Fixpunkte (Kategorie 2)";"fixpunkte_v1_1";"1.1";"UR";"Frei erhältlich";False;"Frei erhältlich";False;"";"2025-07-07"
"Fixpunkte (Kategorie 2)";"fixpunkte_v1_1";"1.1";"VD";"Frei erhältlich";False;"Frei erhältlich";False;"";"2025-07-07"
"Fixpunkte (Kategorie 2)";"fixpunkte_v1_1";"1.1";"VS";"Frei erhältlich";False;"Frei erhältlich";False;"";"2025-07-07"
"Fixpunkte (Kategorie 2)";"fixpunkte_v1_1";"1.1";"ZG";"Frei erhältlich";False;"Frei erhältlich";False;"";"2025-07-07"
"Fixpunkte (Kategorie 2)";"fixpunkte_v1_1";"1.1";"ZH";"Frei erhältlich";False;"Frei erhältlich";False;"";"2025-07-07"
"Fixpunkte (Kategorie 2)";"fixpunkte_v1_1";"1.1";"FL";"Frei erhältlich";False;"Frei erhältlich";False;"";"2025-07-07"
"Fruchtfolgeflächen";"fruchtfolgeflaechen";"1.0";"AG";"Frei erhältlich";False;"Frei erhältlich";False;"";"2025-07-07"
"Fruchtfolgeflächen";"fruchtfolgeflaechen";"1.0";"AI";"Frei erhältlich";False;"Frei erhältlich";False;"";"2025-07-07"
"Fruchtfolgeflächen";"fruchtfolgeflaechen";"1.0";"AR";"Frei erhältlich";False;"Frei erhältlich";False;"";"2025-07-07"
"Fruchtfolgeflächen";"fruchtfolgeflaechen";"1.0";"BE";"Frei erhältlich";False;"Frei erhältlich";False;"";"2025-07-07"
"Fruchtfolgeflächen";"fruchtfolgeflaechen";"1.0";"BL";"Frei erhältlich";False;"Frei erhältlich";False;"";"2025-07-07"
"Fruchtfolgeflächen";"fruchtfolgeflaechen";"1.0";"BS";"Frei erhältlich";False;"Frei erhältlich";False;"";"2025-07-07"
"Fruchtfolgeflächen";"fruchtfolgeflaechen";"1.0";"FR";"Frei erhältlich";False;"Frei erhältlich";False;"";"2025-07-07"
"Fruchtfolgeflächen";"fruchtfolgeflaechen";"1.0";"GE";"Frei erhältlich";False;"Frei erhältlich";False;"";"2025-07-07"
"Fruchtfolgeflächen";"fruchtfolgeflaechen";"1.0";"GL";"Frei erhältlich";False;"Frei erhältlich";False;"";"2025-07-07"
"Fruchtfolgeflächen";"fruchtfolgeflaechen";"1.0";"GR";"Frei erhältlich";False;"Frei erhältlich";False;"";"2025-07-07"
"Fruchtfolgeflächen";"fruchtfolgeflaechen";"1.0";"JU";"Frei erhältlich";False;"Frei erhältlich";False;"";"2025-07-07"
"Fruchtfolgeflächen";"fruchtfolgeflaechen";"1.0";"LU";"Frei erhältlich";False;"Frei erhältlich";False;"";"2025-07-07"
"Fruchtfolgeflächen";"fruchtfolgeflaechen";"1.0";"NE";"Frei erhältlich";False;"Frei erhältlich";False;"";"2025-07-07"
"Fruchtfolgeflächen";"fruchtfolgeflaechen";"1.0";"NW";"Freigabe erforderlich";False;"Frei erhältlich";False;"";"2025-07-07"
"Fruchtfolgeflächen";"fruchtfolgeflaechen";"1.0";"OW";"Freigabe erforderlich";False;"Frei erhältlich";False;"";"2025-07-07"
"Fruchtfolgeflächen";"fruchtfolgeflaechen";"1.0";"SG";"Frei erhältlich";False;"Frei erhältlich";False;"";"2025-07-07"
"Fruchtfolgeflächen";"fruchtfolgeflaechen";"1.0";"SH";"Frei erhältlich";False;"Frei erhältlich";False;"";"2025-07-07"
"Fruchtfolgeflächen";"fruchtfolgeflaechen";"1.0";"SO";"Frei erhältlich";False;"Frei erhältlich";False;"";"2025-07-07"
"Fruchtfolgeflächen";"fruchtfolgeflaechen";"1.0";"SZ";"Frei erhältlich";False;"Frei erhältlich";False;"";"2025-07-07"
"Fruchtfolgeflächen";"fruchtfolgeflaechen";"1.0";"TG";"Frei erhältlich";False;"Frei erhältlich";False;"";"2025-07-07"
"Fruchtfolgeflächen";"fruchtfolgeflaechen";"1.0";"TI";"Frei erhältlich";False;"Frei erhältlich";False;"";"2025-07-07"
"Fruchtfolgeflächen";"fruchtfolgeflaechen";"1.0";"UR";"Frei erhältlich";False;"Frei erhältlich";False;"";"2025-07-07"
"Fruchtfolgeflächen";"fruchtfolgeflaechen";"1.0";"VD";"Freigabe erforderlich";True;"Frei erhältlich";False;"";"2025-07-07"
"Fruchtfolgeflächen";"fruchtfolgeflaechen";"1.0";"VS";"Frei erhältlich";False;"Frei erhältlich";False;"";"2025-07-07"
"Fruchtfolgeflächen";"fruchtfolgeflaechen";"1.0";"ZG";"Frei erhältlich";False;"Frei erhältlich";False;"";"2025-07-07"
"Fruchtfolgeflächen";"fruchtfolgeflaechen";"1.0";"ZH";"Frei erhältlich";False;"Frei erhältlich";False;"";"2025-07-07"
"Fruchtfolgeflächen";"fruchtfolgeflaechen";"1.0";"FL";"keine Daten";"";"keine Daten";"";"";"2025-07-07"
"Gefahrenkarten";"gefahrenkarten_v1_3";"1.3";"AG";"Frei erhältlich";False;"Frei erhältlich";False;"";"2025-07-07"
"Gefahrenkarten";"gefahrenkarten_v1_3";"1.3";"AI";"Frei erhältlich";False;"Frei erhältlich";False;"";"2025-07-07"
"Gefahrenkarten";"gefahrenkarten_v1_3";"1.3";"AR";"Frei erhältlich";False;"Frei erhältlich";False;"";"2025-07-07"
"Gefahrenkarten";"gefahrenkarten_v1_3";"1.3";"BE";"Frei erhältlich";False;"Frei erhältlich";False;"";"2025-07-07"
"Gefahrenkarten";"gefahrenkarten_v1_3";"1.3";"BL";"Frei erhältlich";False;"Frei erhältlich";False;"";"2025-07-07"
"Gefahrenkarten";"gefahrenkarten_v1_3";"1.3";"BS";"Im Aufbau";"";"Im Aufbau";"";"";"2025-07-07"
"Gefahrenkarten";"gefahrenkarten_v1_3";"1.3";"FR";"Frei erhältlich";False;"Frei erhältlich";False;"";"2025-07-07"
"Gefahrenkarten";"gefahrenkarten_v1_3";"1.3";"GE";"Frei erhältlich";False;"Frei erhältlich";False;"";"2025-07-07"
"Gefahrenkarten";"gefahrenkarten_v1_3";"1.3";"GL";"Frei erhältlich";False;"Frei erhältlich";False;"";"2025-07-07"
"Gefahrenkarten";"gefahrenkarten_v1_3";"1.3";"GR";"Frei erhältlich";False;"Frei erhältlich";False;"";"2025-07-07"
"Gefahrenkarten";"gefahrenkarten_v1_3";"1.3";"JU";"Frei erhältlich";False;"Frei erhältlich";False;"";"2025-07-07"
"Gefahrenkarten";"gefahrenkarten_v1_3";"1.3";"LU";"Frei erhältlich";False;"Frei erhältlich";False;"";"2025-07-07"
"Gefahrenkarten";"gefahrenkarten_v1_3";"1.3";"NE";"Frei erhältlich";False;"Frei erhältlich";False;"";"2025-07-07"
"Gefahrenkarten";"gefahrenkarten_v1_3";"1.3";"NW";"Freigabe erforderlich";False;"Frei erhältlich";False;"";"2025-07-07"
"Gefahrenkarten";"gefahrenkarten_v1_3";"1.3";"OW";"Freigabe erforderlich";False;"Frei erhältlich";False;"";"2025-07-07"
"Gefahrenkarten";"gefahrenkarten_v1_3";"1.3";"SG";"Frei erhältlich";False;"Frei erhältlich";False;"";"2025-07-07"
"Gefahrenkarten";"gefahrenkarten_v1_3";"1.3";"SH";"Frei erhältlich";False;"Frei erhältlich";False;"";"2025-07-07"
"Gefahrenkarten";"gefahrenkarten_v1_3";"1.3";"SO";"Frei erhältlich";False;"Frei erhältlich";False;"";"2025-07-07"
"Gefahrenkarten";"gefahrenkarten_v1_3";"1.3";"SZ";"Frei erhältlich";False;"Frei erhältlich";False;"";"2025-07-07"
"Gefahrenkarten";"gefahrenkarten_v1_3";"1.3";"TG";"Frei erhältlich";False;"Frei erhältlich";False;"";"2025-07-07"
"Gefahrenkarten";"gefahrenkarten_v1_3";"1.3";"TI";"Frei erhältlich";False;"Frei erhältlich";False;"";"2025-07-07"
"Gefahrenkarten";"gefahrenkarten_v1_3";"1.3";"UR";"Freigabe erforderlich";True;"Freigabe erforderlich";False;"";"2025-07-07"
"Gefahrenkarten";"gefahrenkarten_v1_3";"1.3";"VD";"Freigabe erforderlich";True;"Frei erhältlich";False;"";"2025-07-07"
"Gefahrenkarten";"gefahrenkarten_v1_3";"1.3";"VS";"Frei erhältlich";False;"Frei erhältlich";False;"";"2025-07-07"
"Gefahrenkarten";"gefahrenkarten_v1_3";"1.3";"ZG";"Frei erhältlich";False;"Frei erhältlich";False;"";"2025-07-07"
"Gefahrenkarten";"gefahrenkarten_v1_3";"1.3";"ZH";"Frei erhältlich";False;"Frei erhältlich";False;"";"2025-07-07"
"Gefahrenkarten";"gefahrenkarten_v1_3";"1.3";"FL";"Freigabe erforderlich";False;"Freigabe erforderlich";False;"";"2025-07-07"
"Gewässerraum";"gewaesserraum_v1_1";"1.1";"AG";"Frei erhältlich";False;"Frei erhältlich";False;"";"2025-07-07"
"Gewässerraum";"gewaesserraum_v1_1";"1.1";"AI";"Im Aufbau";"";"Im Aufbau";"";"";"2025-07-07"
"Gewässerraum";"gewaesserraum_v1_1";"1.1";"AR";"Im Aufbau";"";"Im Aufbau";"";"";"2025-07-07"
"Gewässerraum";"gewaesserraum_v1_1";"1.1";"BE";"Frei erhältlich";False;"Frei erhältlich";False;"";"2025-07-07"
"Gewässerraum";"gewaesserraum_v1_1";"1.1";"BL";"Frei erhältlich";False;"Frei erhältlich";False;"";"2025-07-07"
"Gewässerraum";"gewaesserraum_v1_1";"1.1";"BS";"Im Aufbau";"";"Im Aufbau";"";"";"2025-07-07"
"Gewässerraum";"gewaesserraum_v1_1";"1.1";"FR";"Im Aufbau";"";"Im Aufbau";"";"";"2025-07-07"
"Gewässerraum";"gewaesserraum_v1_1";"1.1";"GE";"Im Aufbau";"";"Im Aufbau";"";"";"2025-07-07"
"Gewässerraum";"gewaesserraum_v1_1";"1.1";"GL";"Im Aufbau";"";"Im Aufbau";"";"";"2025-07-07"
"Gewässerraum";"gewaesserraum_v1_1";"1.1";"GR";"Im Aufbau";"";"Im Aufbau";"";"";"2025-07-07"
"Gewässerraum";"gewaesserraum_v1_1";"1.1";"JU";"Frei erhältlich";False;"Frei erhältlich";False;"";"2025-07-07"
"Gewässerraum";"gewaesserraum_v1_1";"1.1";"LU";"Im Aufbau";"";"Im Aufbau";"";"";"2025-07-07"
"Gewässerraum";"gewaesserraum_v1_1";"1.1";"NE";"Im Aufbau";"";"Im Aufbau";"";"";"2025-07-07"
"Gewässerraum";"gewaesserraum_v1_1";"1.1";"NW";"Freigabe erforderlich";False;"Frei erhältlich";False;"";"2025-07-07"
"Gewässerraum";"gewaesserraum_v1_1";"1.1";"OW";"Freigabe erforderlich";False;"Frei erhältlich";False;"";"2025-07-07"
"Gewässerraum";"gewaesserraum_v1_1";"1.1";"SG";"Frei erhältlich";False;"Frei erhältlich";False;"";"2025-07-07"
"Gewässerraum";"gewaesserraum_v1_1";"1.1";"SH";"Frei erhältlich";False;"Frei erhältlich";False;"";"2025-07-07"
"Gewässerraum";"gewaesserraum_v1_1";"1.1";"SO";"keine Daten";"";"keine Daten";"";"";"2025-07-07"
"Gewässerraum";"gewaesserraum_v1_1";"1.1";"SZ";"Frei erhältlich";False;"Frei erhältlich";False;"";"2025-07-07"
"Gewässerraum";"gewaesserraum_v1_1";"1.1";"TG";"Frei erhältlich";False;"Frei erhältlich";False;"";"2025-07-07"
"Gewässerraum";"gewaesserraum_v1_1";"1.1";"TI";"Frei erhältlich";False;"Frei erhältlich";False;"";"2025-07-07"
"Gewässerraum";"gewaesserraum_v1_1";"1.1";"UR";"Im Aufbau";"";"Im Aufbau";"";"";"2025-07-07"
"Gewässerraum";"gewaesserraum_v1_1";"1.1";"VD";"Freigabe erforderlich";True;"Frei erhältlich";False;"";"2025-07-07"
"Gewässerraum";"gewaesserraum_v1_1";"1.1";"VS";"Im Aufbau";"";"Im Aufbau";"";"";"2025-07-07"
"Gewässerraum";"gewaesserraum_v1_1";"1.1";"ZG";"Im Aufbau";"";"Im Aufbau";"";"";"2025-07-07"
"Gewässerraum";"gewaesserraum_v1_1";"1.1";"ZH";"Im Aufbau";"";"Im Aufbau";"";"";"2025-07-07"
"Gewässerraum";"gewaesserraum_v1_1";"1.1";"FL";"keine Daten";"";"keine Daten";"";"";"2025-07-07"
"Grundwasservorkommen";"grundwasservorkommen_v2_0";"2.0";"AG";"Im Aufbau";"";"Im Aufbau";"";"";"2025-07-07"
"Grundwasservorkommen";"grundwasservorkommen_v2_0";"2.0";"AI";"Im Aufbau";"";"Im Aufbau";"";"";"2025-07-07"
"Grundwasservorkommen";"grundwasservorkommen_v2_0";"2.0";"AR";"Im Aufbau";"";"Im Aufbau";"";"";"2025-07-07"
"Grundwasservorkommen";"grundwasservorkommen_v2_0";"2.0";"BE";"Frei erhältlich";False;"Frei erhältlich";False;"";"2025-07-07"
"Grundwasservorkommen";"grundwasservorkommen_v2_0";"2.0";"BL";"Im Aufbau";"";"Im Aufbau";"";"";"2025-07-07"
"Grundwasservorkommen";"grundwasservorkommen_v2_0";"2.0";"BS";"Frei erhältlich";False;"Frei erhältlich";False;"";"2025-07-07"
"Grundwasservorkommen";"grundwasservorkommen_v2_0";"2.0";"FR";"Im Aufbau";"";"Im Aufbau";"";"";"2025-07-07"
"Grundwasservorkommen";"grundwasservorkommen_v2_0";"2.0";"GE";"Im Aufbau";"";"Im Aufbau";"";"";"2025-07-07"
"Grundwasservorkommen";"grundwasservorkommen_v2_0";"2.0";"GL";"Im Aufbau";"";"Im Aufbau";"";"";"2025-07-07"
"Grundwasservorkommen";"grundwasservorkommen_v2_0";"2.0";"GR";"Im Aufbau";"";"Im Aufbau";"";"";"2025-07-07"
"Grundwasservorkommen";"grundwasservorkommen_v2_0";"2.0";"JU";"Frei erhältlich";False;"Frei erhältlich";False;"";"2025-07-07"
"Grundwasservorkommen";"grundwasservorkommen_v2_0";"2.0";"LU";"Im Aufbau";"";"Im Aufbau";"";"";"2025-07-07"
"Grundwasservorkommen";"grundwasservorkommen_v2_0";"2.0";"NE";"Im Aufbau";"";"Im Aufbau";"";"";"2025-07-07"
"Grundwasservorkommen";"grundwasservorkommen_v2_0";"2.0";"NW";"Freigabe erforderlich";False;"Frei erhältlich";False;"";"2025-07-07"
"Grundwasservorkommen";"grundwasservorkommen_v2_0";"2.0";"OW";"Freigabe erforderlich";False;"Frei erhältlich";False;"";"2025-07-07"
"Grundwasservorkommen";"grundwasservorkommen_v2_0";"2.0";"SG";"Frei erhältlich";False;"Frei erhältlich";False;"";"2025-07-07"
"Grundwasservorkommen";"grundwasservorkommen_v2_0";"2.0";"SH";"Im Aufbau";"";"Im Aufbau";"";"";"2025-07-07"
"Grundwasservorkommen";"grundwasservorkommen_v2_0";"2.0";"SO";"Im Aufbau";"";"Im Aufbau";"";"";"2025-07-07"
"Grundwasservorkommen";"grundwasservorkommen_v2_0";"2.0";"SZ";"Im Aufbau";"";"Im Aufbau";"";"";"2025-07-07"
"Grundwasservorkommen";"grundwasservorkommen_v2_0";"2.0";"TG";"Im Aufbau";"";"Im Aufbau";"";"";"2025-07-07"
"Grundwasservorkommen";"grundwasservorkommen_v2_0";"2.0";"TI";"Im Aufbau";"";"Im Aufbau";"";"";"2025-07-07"
"Grundwasservorkommen";"grundwasservorkommen_v2_0";"2.0";"UR";"Im Aufbau";"";"Im Aufbau";"";"";"2025-07-07"
"Grundwasservorkommen";"grundwasservorkommen_v2_0";"2.0";"VD";"Im Aufbau";"";"Im Aufbau";"";"";"2025-07-07"
"Grundwasservorkommen";"grundwasservorkommen_v2_0";"2.0";"VS";"Im Aufbau";"";"Im Aufbau";"";"";"2025-07-07"
"Grundwasservorkommen";"grundwasservorkommen_v2_0";"2.0";"ZG";"Im Aufbau";"";"Im Aufbau";"";"";"2025-07-07"
"Grundwasservorkommen";"grundwasservorkommen_v2_0";"2.0";"ZH";"Im Aufbau";"";"Im Aufbau";"";"";"2025-07-07"
"Grundwasservorkommen";"grundwasservorkommen_v2_0";"2.0";"FL";"keine Daten";"";"keine Daten";"";"";"2025-07-07"
"Holznutzungsbewilligung";"holznutzungsbewilligung_v1_0";"1.0";"AG";"Frei erhältlich";False;"Frei erhältlich";False;"";"2025-07-07"
"Holznutzungsbewilligung";"holznutzungsbewilligung_v1_0";"1.0";"AI";"Frei erhältlich";False;"Frei erhältlich";False;"";"2025-07-07"
"Holznutzungsbewilligung";"holznutzungsbewilligung_v1_0";"1.0";"AR";"Frei erhältlich";False;"Frei erhältlich";False;"";"2025-07-07"
"Holznutzungsbewilligung";"holznutzungsbewilligung_v1_0";"1.0";"BE";"Im Aufbau";"";"Im Aufbau";"";"";"2025-07-07"
"Holznutzungsbewilligung";"holznutzungsbewilligung_v1_0";"1.0";"BL";"Frei erhältlich";False;"Frei erhältlich";False;"";"2025-07-07"
"Holznutzungsbewilligung";"holznutzungsbewilligung_v1_0";"1.0";"BS";"Im Aufbau";"";"Im Aufbau";"";"";"2025-07-07"
"Holznutzungsbewilligung";"holznutzungsbewilligung_v1_0";"1.0";"FR";"Frei erhältlich";False;"Frei erhältlich";False;"";"2025-07-07"
"Holznutzungsbewilligung";"holznutzungsbewilligung_v1_0";"1.0";"GE";"Im Aufbau";"";"Im Aufbau";"";"";"2025-07-07"
"Holznutzungsbewilligung";"holznutzungsbewilligung_v1_0";"1.0";"GL";"Im Aufbau";"";"Im Aufbau";"";"";"2025-07-07"
"Holznutzungsbewilligung";"holznutzungsbewilligung_v1_0";"1.0";"GR";"Im Aufbau";"";"Im Aufbau";"";"";"2025-07-07"
"Holznutzungsbewilligung";"holznutzungsbewilligung_v1_0";"1.0";"JU";"Im Aufbau";"";"Im Aufbau";"";"";"2025-07-07"
"Holznutzungsbewilligung";"holznutzungsbewilligung_v1_0";"1.0";"LU";"Frei erhältlich";False;"Frei erhältlich";False;"";"2025-07-07"
"Holznutzungsbewilligung";"holznutzungsbewilligung_v1_0";"1.0";"NE";"Im Aufbau";"";"Im Aufbau";"";"";"2025-07-07"
"Holznutzungsbewilligung";"holznutzungsbewilligung_v1_0";"1.0";"NW";"Freigabe erforderlich";False;"Frei erhältlich";False;"";"2025-07-07"
"Holznutzungsbewilligung";"holznutzungsbewilligung_v1_0";"1.0";"OW";"Freigabe erforderlich";False;"Frei erhältlich";False;"";"2025-07-07"
"Holznutzungsbewilligung";"holznutzungsbewilligung_v1_0";"1.0";"SG";"Frei erhältlich";False;"Frei erhältlich";False;"";"2025-07-07"
"Holznutzungsbewilligung";"holznutzungsbewilligung_v1_0";"1.0";"SH";"Frei erhältlich";False;"Frei erhältlich";False;"";"2025-07-07"
"Holznutzungsbewilligung";"holznutzungsbewilligung_v1_0";"1.0";"SO";"Im Aufbau";"";"Im Aufbau";"";"";"2025-07-07"
"Holznutzungsbewilligung";"holznutzungsbewilligung_v1_0";"1.0";"SZ";"Frei erhältlich";False;"Frei erhältlich";False;"";"2025-07-07"
"Holznutzungsbewilligung";"holznutzungsbewilligung_v1_0";"1.0";"TG";"Im Aufbau";"";"Im Aufbau";"";"";"2025-07-07"
"Holznutzungsbewilligung";"holznutzungsbewilligung_v1_0";"1.0";"TI";"Im Aufbau";"";"Im Aufbau";"";"";"2025-07-07"
"Holznutzungsbewilligung";"holznutzungsbewilligung_v1_0";"1.0";"UR";"Im Aufbau";"";"Im Aufbau";"";"";"2025-07-07"
"Holznutzungsbewilligung";"holznutzungsbewilligung_v1_0";"1.0";"VD";"Im Aufbau";"";"Im Aufbau";"";"";"2025-07-07"
"Holznutzungsbewilligung";"holznutzungsbewilligung_v1_0";"1.0";"VS";"Im Aufbau";"";"Im Aufbau";"";"";"2025-07-07"
"Holznutzungsbewilligung";"holznutzungsbewilligung_v1_0";"1.0";"ZG";"Im Aufbau";"";"Im Aufbau";"";"";"2025-07-07"
"Holznutzungsbewilligung";"holznutzungsbewilligung_v1_0";"1.0";"ZH";"Frei erhältlich";False;"Frei erhältlich";False;"";"2025-07-07"
"Holznutzungsbewilligung";"holznutzungsbewilligung_v1_0";"1.0";"FL";"keine Daten";"";"keine Daten";"";"";"2025-07-07"
"Inventar der bestehenden Wasserentnahmen";"inventar_wasserentnahmen_v1_1";"1.1";"AG";"Im Aufbau";"";"Im Aufbau";"";"";"2025-07-07"
"Inventar der bestehenden Wasserentnahmen";"inventar_wasserentnahmen_v1_1";"1.1";"AI";"Im Aufbau";"";"Im Aufbau";"";"";"2025-07-07"
"Inventar der bestehenden Wasserentnahmen";"inventar_wasserentnahmen_v1_1";"1.1";"AR";"Im Aufbau";"";"Im Aufbau";"";"";"2025-07-07"
"Inventar der bestehenden Wasserentnahmen";"inventar_wasserentnahmen_v1_1";"1.1";"BE";"Im Aufbau";"";"Im Aufbau";"";"";"2025-07-07"
"Inventar der bestehenden Wasserentnahmen";"inventar_wasserentnahmen_v1_1";"1.1";"BL";"Im Aufbau";"";"Im Aufbau";"";"";"2025-07-07"
"Inventar der bestehenden Wasserentnahmen";"inventar_wasserentnahmen_v1_1";"1.1";"BS";"Im Aufbau";"";"Im Aufbau";"";"";"2025-07-07"
"Inventar der bestehenden Wasserentnahmen";"inventar_wasserentnahmen_v1_1";"1.1";"FR";"Im Aufbau";"";"Im Aufbau";"";"";"2025-07-07"
