"topic_title";"topic";"version";"canton";"publication_data";"contract_required_data";"publication_wms";"contract_required_wms";"comment";"updated"
"Fruchtfolgeflächen";"fruchtfolgeflaechen";"1.0";"BL";"Frei erhältlich";False;"Frei erhältlich";False;"";"2025-01-06"
"Fruchtfolgeflächen";"fruchtfolgeflaechen";"1.0";"BS";"Frei erhältlich";False;"Frei erhältlich";False;"";"2025-01-06"
"Fruchtfolgeflächen";"fruchtfolgeflaechen";"1.0";"FR";"Frei erhältlich";False;"Frei erhältlich";False;"";"2025-01-06"
"Fruchtfolgeflächen";"fruchtfolgeflaechen";"1.0";"GE";"Frei erhältlich";False;"Frei erhältlich";False;"";"2025-01-06"
"Fruchtfolgeflächen";"fruchtfolgeflaechen";"1.0";"GL";"Frei erhältlich";False;"Frei erhältlich";False;"";"2025-01-06"
"Fruchtfolgeflächen";"fruchtfolgeflaechen";"1.0";"GR";"Frei erhältlich";False;"Frei erhältlich";False;"";"2025-01-06"
"Fruchtfolgeflächen";"fruchtfolgeflaechen";"1.0";"JU";"Frei erhältlich";False;"Frei erhältlich";False;"";"2025-01-06"
"Fruchtfolgeflächen";"fruchtfolgeflaechen";"1.0";"LU";"Frei erhältlich";False;"Frei erhältlich";False;"";"2025-01-06"
"Fruchtfolgeflächen";"fruchtfolgeflaechen";"1.0";"NE";"Frei erhältlich";False;"Frei erhältlich";False;"";"2025-01-06"
"Fruchtfolgeflächen";"fruchtfolgeflaechen";"1.0";"NW";"Freigabe erforderlich";False;"Frei erhältlich";False;"";"2025-01-06"
"Fruchtfolgeflächen";"fruchtfolgeflaechen";"1.0";"OW";"Freigabe erforderlich";False;"Frei erhältlich";False;"";"2025-01-06"
"Fruchtfolgeflächen";"fruchtfolgeflaechen";"1.0";"SG";"Frei erhältlich";False;"Frei erhältlich";False;"";"2025-01-06"
"Fruchtfolgeflächen";"fruchtfolgeflaechen";"1.0";"SH";"Frei erhältlich";False;"Frei erhältlich";False;"";"2025-01-06"
"Fruchtfolgeflächen";"fruchtfolgeflaechen";"1.0";"SO";"Frei erhältlich";False;"Frei erhältlich";False;"";"2025-01-06"
"Fruchtfolgeflächen";"fruchtfolgeflaechen";"1.0";"SZ";"Frei erhältlich";False;"Frei erhältlich";False;"";"2025-01-06"
"Fruchtfolgeflächen";"fruchtfolgeflaechen";"1.0";"TG";"Frei erhältlich";False;"Frei erhältlich";False;"";"2025-01-06"
"Fruchtfolgeflächen";"fruchtfolgeflaechen";"1.0";"TI";"Frei erhältlich";False;"Frei erhältlich";False;"";"2025-01-06"
"Fruchtfolgeflächen";"fruchtfolgeflaechen";"1.0";"UR";"Frei erhältlich";False;"Frei erhältlich";False;"";"2025-01-06"
"Fruchtfolgeflächen";"fruchtfolgeflaechen";"1.0";"VD";"Freigabe erforderlich";True;"Frei erhältlich";False;"";"2025-01-06"
"Fruchtfolgeflächen";"fruchtfolgeflaechen";"1.0";"VS";"Frei erhältlich";False;"Frei erhältlich";False;"";"2025-01-06"
"Fruchtfolgeflächen";"fruchtfolgeflaechen";"1.0";"ZG";"Frei erhältlich";False;"Frei erhältlich";False;"";"2025-01-06"
"Fruchtfolgeflächen";"fruchtfolgeflaechen";"1.0";"ZH";"Frei erhältlich";False;"Frei erhältlich";False;"";"2025-01-06"
"Fruchtfolgeflächen";"fruchtfolgeflaechen";"";"FL";"keine Daten";"";"keine Daten";"";"";"2025-01-06"
"Gefahrenkarten";"gefahrenkarten_v1_3";"1.3";"AG";"Frei erhältlich";False;"Frei erhältlich";False;"";"2025-01-06"
"Gefahrenkarten";"gefahrenkarten_v1_3";"1.3";"AI";"Frei erhältlich";False;"Frei erhältlich";False;"";"2025-01-06"
"Gefahrenkarten";"gefahrenkarten_v1_3";"1.3";"AR";"Freigabe erforderlich";False;"Frei erhältlich";False;"";"2025-01-06"
"Gefahrenkarten";"gefahrenkarten_v1_3";"1.3";"BE";"Frei erhältlich";False;"Frei erhältlich";False;"";"2025-01-06"
"Gefahrenkarten";"gefahrenkarten_v1_3";"1.3";"BL";"Frei erhältlich";False;"Frei erhältlich";False;"";"2025-01-06"
"Gefahrenkarten";"gefahrenkarten_v1_3";"";"BS";"Im Aufbau";"";"Im Aufbau";"";"";"2025-01-06"
"Gefahrenkarten";"gefahrenkarten_v1_3";"1.3";"FR";"Frei erhältlich";False;"Frei erhältlich";False;"";"2025-01-06"
"Gefahrenkarten";"gefahrenkarten_v1_3";"1.3";"GE";"Frei erhältlich";False;"Frei erhältlich";False;"";"2025-01-06"
"Gefahrenkarten";"gefahrenkarten_v1_3";"1.3";"GL";"Frei erhältlich";False;"Frei erhältlich";False;"";"2025-01-06"
"Gefahrenkarten";"gefahrenkarten_v1_3";"1.3";"GR";"Frei erhältlich";False;"Frei erhältlich";False;"";"2025-01-06"
"Gefahrenkarten";"gefahrenkarten_v1_3";"1.3";"JU";"Frei erhältlich";False;"Frei erhältlich";False;"";"2025-01-06"
"Gefahrenkarten";"gefahrenkarten_v1_3";"1.3";"LU";"Frei erhältlich";False;"Frei erhältlich";False;"";"2025-01-06"
"Gefahrenkarten";"gefahrenkarten_v1_3";"1.3";"NE";"Frei erhältlich";False;"Frei erhältlich";False;"";"2025-01-06"
"Gefahrenkarten";"gefahrenkarten_v1_3";"1.3";"NW";"Freigabe erforderlich";False;"Frei erhältlich";False;"";"2025-01-06"
"Gefahrenkarten";"gefahrenkarten_v1_3";"1.3";"OW";"Freigabe erforderlich";False;"Frei erhältlich";False;"";"2025-01-06"
"Gefahrenkarten";"gefahrenkarten_v1_3";"1.3";"SG";"Frei erhältlich";False;"Frei erhältlich";False;"";"2025-01-06"
"Gefahrenkarten";"gefahrenkarten_v1_3";"1.3";"SH";"Frei erhältlich";False;"Frei erhältlich";False;"";"2025-01-06"
"Gefahrenkarten";"gefahrenkarten_v1_3";"1.3";"SO";"Frei erhältlich";False;"Frei erhältlich";False;"";"2025-01-06"
"Gefahrenkarten";"gefahrenkarten_v1_3";"1.3";"SZ";"Frei erhältlich";False;"Frei erhältlich";False;"";"2025-01-06"
"Gefahrenkarten";"gefahrenkarten_v1_3";"1.3";"TG";"Frei erhältlich";False;"Frei erhältlich";False;"";"2025-01-06"
"Gefahrenkarten";"gefahrenkarten_v1_3";"1.3";"TI";"Frei erhältlich";False;"Frei erhältlich";False;"";"2025-01-06"
"Gefahrenkarten";"gefahrenkarten_v1_3";"1.3";"UR";"Freigabe erforderlich";True;"Freigabe erforderlich";False;"";"2025-01-06"
"Gefahrenkarten";"gefahrenkarten_v1_3";"1.3";"VD";"Freigabe erforderlich";True;"Frei erhältlich";False;"";"2025-01-06"
"Gefahrenkarten";"gefahrenkarten_v1_3";"1.3";"VS";"Frei erhältlich";False;"Frei erhältlich";False;"";"2025-01-06"
"Gefahrenkarten";"gefahrenkarten_v1_3";"1.3";"ZG";"Frei erhältlich";False;"Frei erhältlich";False;"";"2025-01-06"
"Gefahrenkarten";"gefahrenkarten_v1_3";"1.3";"ZH";"Frei erhältlich";False;"Frei erhältlich";False;"";"2025-01-06"
"Gefahrenkarten";"gefahrenkarten_v1_3";"1.3";"FL";"Freigabe erforderlich";False;"Freigabe erforderlich";False;"";"2025-01-06"
"Gewässerraum";"gewaesserraum_v1_1";"";"AG";"Im Aufbau";"";"Im Aufbau";"";"";"2025-01-06"
"Gewässerraum";"gewaesserraum_v1_1";"";"AI";"Im Aufbau";"";"Im Aufbau";"";"";"2025-01-06"
"Gewässerraum";"gewaesserraum_v1_1";"";"AR";"Im Aufbau";"";"Im Aufbau";"";"";"2025-01-06"
"Gewässerraum";"gewaesserraum_v1_1";"";"BE";"Im Aufbau";"";"Im Aufbau";"";"";"2025-01-06"
"Gewässerraum";"gewaesserraum_v1_1";"1.1";"BL";"Frei erhältlich";False;"Frei erhältlich";False;"";"2025-01-06"
"Gewässerraum";"gewaesserraum_v1_1";"";"BS";"Im Aufbau";"";"Im Aufbau";"";"";"2025-01-06"
"Gewässerraum";"gewaesserraum_v1_1";"";"FR";"Im Aufbau";"";"Im Aufbau";"";"";"2025-01-06"
"Gewässerraum";"gewaesserraum_v1_1";"";"GE";"Im Aufbau";"";"Im Aufbau";"";"";"2025-01-06"
"Gewässerraum";"gewaesserraum_v1_1";"";"GL";"Im Aufbau";"";"Im Aufbau";"";"";"2025-01-06"
"Gewässerraum";"gewaesserraum_v1_1";"";"GR";"Im Aufbau";"";"Im Aufbau";"";"";"2025-01-06"
"Gewässerraum";"gewaesserraum_v1_1";"1.1";"JU";"Frei erhältlich";False;"Frei erhältlich";False;"";"2025-01-06"
"Gewässerraum";"gewaesserraum_v1_1";"";"LU";"Im Aufbau";"";"Im Aufbau";"";"";"2025-01-06"
"Gewässerraum";"gewaesserraum_v1_1";"";"NE";"Im Aufbau";"";"Im Aufbau";"";"";"2025-01-06"
"Gewässerraum";"gewaesserraum_v1_1";"1.1";"NW";"Freigabe erforderlich";False;"Frei erhältlich";False;"";"2025-01-06"
"Gewässerraum";"gewaesserraum_v1_1";"";"OW";"Im Aufbau";"";"Im Aufbau";"";"";"2025-01-06"
"Gewässerraum";"gewaesserraum_v1_1";"1.1";"SG";"Frei erhältlich";False;"Frei erhältlich";False;"";"2025-01-06"
"Gewässerraum";"gewaesserraum_v1_1";"1.1";"SH";"Frei erhältlich";False;"Frei erhältlich";False;"";"2025-01-06"
"Gewässerraum";"gewaesserraum_v1_1";"";"SO";"Im Aufbau";"";"Im Aufbau";"";"";"2025-01-06"
"Gewässerraum";"gewaesserraum_v1_1";"1.1";"SZ";"Frei erhältlich";False;"Frei erhältlich";False;"";"2025-01-06"
"Gewässerraum";"gewaesserraum_v1_1";"1.1";"TG";"Frei erhältlich";False;"Frei erhältlich";False;"";"2025-01-06"
"Gewässerraum";"gewaesserraum_v1_1";"1.1";"TI";"Frei erhältlich";False;"Frei erhältlich";False;"";"2025-01-06"
"Gewässerraum";"gewaesserraum_v1_1";"";"UR";"Im Aufbau";"";"Im Aufbau";"";"";"2025-01-06"
"Gewässerraum";"gewaesserraum_v1_1";"1.1";"VD";"Freigabe erforderlich";True;"Frei erhältlich";False;"";"2025-01-06"
"Gewässerraum";"gewaesserraum_v1_1";"";"VS";"Im Aufbau";"";"Im Aufbau";"";"";"2025-01-06"
"Gewässerraum";"gewaesserraum_v1_1";"";"ZG";"Im Aufbau";"";"Im Aufbau";"";"";"2025-01-06"
"Gewässerraum";"gewaesserraum_v1_1";"";"ZH";"Im Aufbau";"";"Im Aufbau";"";"";"2025-01-06"
"Gewässerraum";"gewaesserraum_v1_1";"";"FL";"keine Daten";"";"keine Daten";"";"";"2025-01-06"
"Grundwasservorkommen";"grundwasservorkommen_v2_0";"";"AG";"Im Aufbau";"";"Im Aufbau";"";"";"2025-01-06"
"Grundwasservorkommen";"grundwasservorkommen_v2_0";"";"AI";"Im Aufbau";"";"Im Aufbau";"";"";"2025-01-06"
"Grundwasservorkommen";"grundwasservorkommen_v2_0";"";"AR";"Im Aufbau";"";"Im Aufbau";"";"";"2025-01-06"
"Grundwasservorkommen";"grundwasservorkommen_v2_0";"";"BE";"Im Aufbau";"";"Im Aufbau";"";"";"2025-01-06"
"Grundwasservorkommen";"grundwasservorkommen_v2_0";"";"BL";"Im Aufbau";"";"Im Aufbau";"";"";"2025-01-06"
"Grundwasservorkommen";"grundwasservorkommen_v2_0";"";"BS";"Im Aufbau";"";"Im Aufbau";"";"";"2025-01-06"
"Grundwasservorkommen";"grundwasservorkommen_v2_0";"";"FR";"Im Aufbau";"";"Im Aufbau";"";"";"2025-01-06"
"Grundwasservorkommen";"grundwasservorkommen_v2_0";"";"GE";"Im Aufbau";"";"Im Aufbau";"";"";"2025-01-06"
"Grundwasservorkommen";"grundwasservorkommen_v2_0";"";"GL";"Im Aufbau";"";"Im Aufbau";"";"";"2025-01-06"
"Grundwasservorkommen";"grundwasservorkommen_v2_0";"";"GR";"Im Aufbau";"";"Im Aufbau";"";"";"2025-01-06"
"Grundwasservorkommen";"grundwasservorkommen_v2_0";"";"JU";"Im Aufbau";"";"Im Aufbau";"";"";"2025-01-06"
"Grundwasservorkommen";"grundwasservorkommen_v2_0";"";"LU";"Im Aufbau";"";"Im Aufbau";"";"";"2025-01-06"
"Grundwasservorkommen";"grundwasservorkommen_v2_0";"";"NE";"Im Aufbau";"";"Im Aufbau";"";"";"2025-01-06"
"Grundwasservorkommen";"grundwasservorkommen_v2_0";"";"NW";"Im Aufbau";"";"Im Aufbau";"";"";"2025-01-06"
"Grundwasservorkommen";"grundwasservorkommen_v2_0";"";"OW";"Im Aufbau";"";"Im Aufbau";"";"";"2025-01-06"
"Grundwasservorkommen";"grundwasservorkommen_v2_0";"2.0";"SG";"Frei erhältlich";False;"Frei erhältlich";False;"";"2025-01-06"
"Grundwasservorkommen";"grundwasservorkommen_v2_0";"";"SH";"Im Aufbau";"";"Im Aufbau";"";"";"2025-01-06"
"Grundwasservorkommen";"grundwasservorkommen_v2_0";"";"SO";"Im Aufbau";"";"Im Aufbau";"";"";"2025-01-06"
"Grundwasservorkommen";"grundwasservorkommen_v2_0";"";"SZ";"Im Aufbau";"";"Im Aufbau";"";"";"2025-01-06"
"Grundwasservorkommen";"grundwasservorkommen_v2_0";"";"TG";"Im Aufbau";"";"Im Aufbau";"";"";"2025-01-06"
"Grundwasservorkommen";"grundwasservorkommen_v2_0";"";"TI";"Im Aufbau";"";"Im Aufbau";"";"";"2025-01-06"
"Grundwasservorkommen";"grundwasservorkommen_v2_0";"";"UR";"Im Aufbau";"";"Im Aufbau";"";"";"2025-01-06"
"Grundwasservorkommen";"grundwasservorkommen_v2_0";"";"VD";"Im Aufbau";"";"Im Aufbau";"";"";"2025-01-06"
"Grundwasservorkommen";"grundwasservorkommen_v2_0";"";"VS";"Im Aufbau";"";"Im Aufbau";"";"";"2025-01-06"
"Grundwasservorkommen";"grundwasservorkommen_v2_0";"";"ZG";"Im Aufbau";"";"Im Aufbau";"";"";"2025-01-06"
"Grundwasservorkommen";"grundwasservorkommen_v2_0";"";"ZH";"Im Aufbau";"";"Im Aufbau";"";"";"2025-01-06"
"Grundwasservorkommen";"grundwasservorkommen_v2_0";"";"FL";"Im Aufbau";"";"Im Aufbau";"";"";"2025-01-06"
"Holznutzungsbewilligung";"holznutzungsbewilligung_v1_0";"";"AG";"Im Aufbau";"";"Im Aufbau";"";"";"2025-01-06"
"Holznutzungsbewilligung";"holznutzungsbewilligung_v1_0";"";"AI";"Im Aufbau";"";"Im Aufbau";"";"";"2025-01-06"
"Holznutzungsbewilligung";"holznutzungsbewilligung_v1_0";"";"AR";"Im Aufbau";"";"Im Aufbau";"";"";"2025-01-06"
"Holznutzungsbewilligung";"holznutzungsbewilligung_v1_0";"";"BE";"Im Aufbau";"";"Im Aufbau";"";"";"2025-01-06"
"Holznutzungsbewilligung";"holznutzungsbewilligung_v1_0";"";"BL";"Im Aufbau";"";"Im Aufbau";"";"";"2025-01-06"
"Holznutzungsbewilligung";"holznutzungsbewilligung_v1_0";"";"BS";"Im Aufbau";"";"Im Aufbau";"";"";"2025-01-06"
"Holznutzungsbewilligung";"holznutzungsbewilligung_v1_0";"";"FR";"Im Aufbau";"";"Im Aufbau";"";"";"2025-01-06"
"Holznutzungsbewilligung";"holznutzungsbewilligung_v1_0";"";"GE";"Im Aufbau";"";"Im Aufbau";"";"";"2025-01-06"
"Holznutzungsbewilligung";"holznutzungsbewilligung_v1_0";"";"GL";"Im Aufbau";"";"Im Aufbau";"";"";"2025-01-06"
"Holznutzungsbewilligung";"holznutzungsbewilligung_v1_0";"";"GR";"Im Aufbau";"";"Im Aufbau";"";"";"2025-01-06"
"Holznutzungsbewilligung";"holznutzungsbewilligung_v1_0";"";"JU";"Im Aufbau";"";"Im Aufbau";"";"";"2025-01-06"
"Holznutzungsbewilligung";"holznutzungsbewilligung_v1_0";"";"LU";"Im Aufbau";"";"Im Aufbau";"";"";"2025-01-06"
"Holznutzungsbewilligung";"holznutzungsbewilligung_v1_0";"";"NE";"Im Aufbau";"";"Im Aufbau";"";"";"2025-01-06"
"Holznutzungsbewilligung";"holznutzungsbewilligung_v1_0";"";"NW";"Im Aufbau";"";"Im Aufbau";"";"";"2025-01-06"
"Holznutzungsbewilligung";"holznutzungsbewilligung_v1_0";"";"OW";"Im Aufbau";"";"Im Aufbau";"";"";"2025-01-06"
"Holznutzungsbewilligung";"holznutzungsbewilligung_v1_0";"";"SG";"Im Aufbau";"";"Im Aufbau";"";"";"2025-01-06"
"Holznutzungsbewilligung";"holznutzungsbewilligung_v1_0";"";"SH";"Im Aufbau";"";"Im Aufbau";"";"";"2025-01-06"
"Holznutzungsbewilligung";"holznutzungsbewilligung_v1_0";"";"SO";"Im Aufbau";"";"Im Aufbau";"";"";"2025-01-06"
"Holznutzungsbewilligung";"holznutzungsbewilligung_v1_0";"";"SZ";"Im Aufbau";"";"Im Aufbau";"";"";"2025-01-06"
"Holznutzungsbewilligung";"holznutzungsbewilligung_v1_0";"";"TG";"Im Aufbau";"";"Im Aufbau";"";"";"2025-01-06"
"Holznutzungsbewilligung";"holznutzungsbewilligung_v1_0";"";"TI";"Im Aufbau";"";"Im Aufbau";"";"";"2025-01-06"
"Holznutzungsbewilligung";"holznutzungsbewilligung_v1_0";"";"UR";"Im Aufbau";"";"Im Aufbau";"";"";"2025-01-06"
"Holznutzungsbewilligung";"holznutzungsbewilligung_v1_0";"";"VD";"Im Aufbau";"";"Im Aufbau";"";"";"2025-01-06"
"Holznutzungsbewilligung";"holznutzungsbewilligung_v1_0";"";"VS";"Im Aufbau";"";"Im Aufbau";"";"";"2025-01-06"
"Holznutzungsbewilligung";"holznutzungsbewilligung_v1_0";"";"ZG";"Im Aufbau";"";"Im Aufbau";"";"";"2025-01-06"
"Holznutzungsbewilligung";"holznutzungsbewilligung_v1_0";"";"ZH";"Im Aufbau";"";"Im Aufbau";"";"";"2025-01-06"
"Holznutzungsbewilligung";"holznutzungsbewilligung_v1_0";"";"FL";"Im Aufbau";"";"Im Aufbau";"";"";"2025-01-06"
"Inventar der bestehenden Wasserentnahmen";"inventar_wasserentnahmen_v1_1";"";"AG";"Im Aufbau";"";"Im Aufbau";"";"";"2025-01-06"
"Inventar der bestehenden Wasserentnahmen";"inventar_wasserentnahmen_v1_1";"";"AI";"Im Aufbau";"";"Im Aufbau";"";"";"2025-01-06"
"Inventar der bestehenden Wasserentnahmen";"inventar_wasserentnahmen_v1_1";"";"AR";"Im Aufbau";"";"Im Aufbau";"";"";"2025-01-06"
"Inventar der bestehenden Wasserentnahmen";"inventar_wasserentnahmen_v1_1";"";"BE";"Im Aufbau";"";"Im Aufbau";"";"";"2025-01-06"
"Inventar der bestehenden Wasserentnahmen";"inventar_wasserentnahmen_v1_1";"";"BL";"Im Aufbau";"";"Im Aufbau";"";"";"2025-01-06"
"Inventar der bestehenden Wasserentnahmen";"inventar_wasserentnahmen_v1_1";"";"BS";"Im Aufbau";"";"Im Aufbau";"";"";"2025-01-06"
"Inventar der bestehenden Wasserentnahmen";"inventar_wasserentnahmen_v1_1";"";"FR";"Im Aufbau";"";"Im Aufbau";"";"";"2025-01-06"
"Inventar der bestehenden Wasserentnahmen";"inventar_wasserentnahmen_v1_1";"1.1";"GE";"Frei erhältlich";False;"Frei erhältlich";False;"";"2025-01-06"
"Inventar der bestehenden Wasserentnahmen";"inventar_wasserentnahmen_v1_1";"";"GL";"Im Aufbau";"";"Im Aufbau";"";"";"2025-01-06"
"Inventar der bestehenden Wasserentnahmen";"inventar_wasserentnahmen_v1_1";"";"GR";"Im Aufbau";"";"Im Aufbau";"";"";"2025-01-06"
